order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
00af3d9ddff7f256e83d79247dbe1a9f,279084854f91753f3c2feba81d4573a5,delivered,"2018-02-21 13:11:48","2018-02-21 13:30:31","2018-02-22 19:52:19","2018-03-08 00:47:31","2018-03-26 02:00:00"
00af53fdc2002f5b6a8f16db648e003b,b1517b4078772e718a46e03f9ea9321f,delivered,"2017-06-20 17:00:00","2017-06-20 17:15:17","2017-06-23 14:15:50","2017-07-03 16:59:32","2017-07-10 02:00:00"
00b12f4674177ef40c4bdb034138c843,5d6daccfa147ddbc4d54826f8645ca5c,delivered,"2018-07-15 21:47:30","2018-07-15 22:04:06","2018-07-16 16:23:00","2018-07-21 00:03:24","2018-08-02 02:00:00"
00b1861aeb89afa498404c684148a619,b8e531fc27d1abbe69022fc27589b3a1,delivered,"2018-08-08 10:18:03","2018-08-08 10:30:14","2018-08-08 17:54:00","2018-08-15 17:12:23","2018-08-24 02:00:00"
00b1cb0320190ca0daa2c88b35206009,3532ba38a3fd242259a514ac2b6ae6b6,canceled,"2018-08-28 17:26:39",NULL,NULL,NULL,"2018-09-12 02:00:00"
00b2d2f2b5f7b98e6b1828764660134e,afc13494642f88d253be56a1e353e261,delivered,"2018-08-09 10:27:54","2018-08-09 10:50:19","2018-08-10 19:15:00","2018-08-15 22:20:42","2018-08-30 02:00:00"
00b30bb163474583c14db1689259cf4d,b626b511cecb256e0d1514d883084a38,delivered,"2018-01-31 14:57:27","2018-01-31 15:13:31","2018-02-06 18:47:50","2018-02-17 19:36:59","2018-03-05 01:00:00"
00b402e8a76d3da83714c52d3977cc2d,ffca23943c4b620ea24812018373fa3f,delivered,"2018-01-01 19:03:43","2018-01-01 19:11:33","2018-01-03 20:52:24","2018-01-19 13:08:06","2018-01-31 01:00:00"
00b44ba3d7c4a5e9a9ebafef9150781d,0b5f6687d659478f1747caed607c4ec5,delivered,"2018-08-28 23:10:46","2018-08-28 23:25:15","2018-08-29 15:17:00","2018-08-30 15:38:53","2018-09-26 02:00:00"
00b47ee856118583dbec7d1f9b18d847,7f6a163f7d28e407e5eaa735bf7014c5,delivered,"2018-03-26 21:58:48","2018-03-26 22:10:20","2018-03-28 00:45:50","2018-04-09 20:52:28","2018-04-13 02:00:00"
00b4846d477a7baf5d4e47970bc08c7e,fe2b285a4d3936b9a37ff7460a0d403f,delivered,"2018-01-22 17:17:31","2018-01-23 04:52:51","2018-01-23 19:51:36","2018-01-30 22:08:52","2018-02-16 01:00:00"
00b4a910f64f24dbcac04fe54088a443,d70e5eac00a9d35a3cb193442c0287cd,delivered,"2017-01-18 18:55:34","2017-01-18 19:05:17","2017-01-19 15:44:25","2017-01-26 14:21:57","2017-02-28 01:00:00"
00b4c651133c06fb175123a492f1cac3,965cef866a59a3cd6d1e92ba0ad2c779,delivered,"2018-08-17 14:56:21","2018-08-17 16:27:21","2018-08-17 15:54:00","2018-08-23 15:22:44","2018-08-28 02:00:00"
00b5e1c770b1868ec1b6b726be3aa9b9,8d9cf828f7181bf76915fddfdbb4148b,delivered,"2018-01-03 20:13:33","2018-01-03 20:27:05","2018-01-05 00:08:01","2018-01-11 14:22:35","2018-01-26 01:00:00"
00b676b01c289cc661c6f7732492771a,ca9a6ae226341827c9614ce7568db46c,delivered,"2017-08-02 17:30:42","2017-08-02 17:45:15","2017-08-08 17:37:43","2017-08-15 13:22:26","2017-08-24 02:00:00"
00b6c055922e0ed2d88efdd252b2fb64,f7bdab6e68a28bf26acc7cbd785790fc,delivered,"2018-05-01 18:01:41","2018-05-01 18:15:13","2018-05-02 20:21:00","2018-05-07 22:54:44","2018-05-16 02:00:00"
00b6e66f005a657a6b13eedcacdf9342,3f0ce4e8579d852bd56ab8bbe66f1870,delivered,"2018-08-11 12:47:05","2018-08-11 13:04:38","2018-08-15 15:54:00","2018-08-21 16:46:31","2018-08-31 02:00:00"
00b7174ea52bb811ebe2663add51afc0,2ff1efea5cf92067b167101227abb467,delivered,"2018-05-16 11:57:53","2018-05-16 12:12:48","2018-05-17 16:40:00","2018-05-21 18:11:43","2018-06-08 02:00:00"
00b8d354b36820e9d6131fd5173c5581,a17846ed33d62b0e48c6f07ce9132318,delivered,"2018-02-24 14:05:44","2018-02-27 05:31:16","2018-03-01 16:27:04","2018-03-08 22:26:35","2018-03-21 01:00:00"
00b9e0f8f588d0406a3de447eb606970,282ab86c49646e5a18507b088ee0d74c,delivered,"2018-01-22 12:18:35","2018-01-23 04:37:44","2018-01-26 18:54:44","2018-02-16 19:23:19","2018-02-14 01:00:00"
00ba414462370af2d76195d12e0d5481,0623ac95ea8764ca730185db76ea56a0,delivered,"2017-11-30 11:00:43","2017-11-30 11:22:08","2017-12-04 22:13:48","2017-12-16 01:09:13","2018-01-02 01:00:00"
00ba57ae98928df6ba6ec9d3d8d4b1b7,8545a9b7b5b52bc607f0fe72c7dd323e,delivered,"2018-07-17 00:06:13","2018-07-17 00:20:45","2018-07-19 11:11:00","2018-07-26 20:26:35","2018-08-09 02:00:00"
00bbc4179554524748f77763ddd62266,a338432949ddc9b9e6bee3d2695d655e,delivered,"2017-08-08 23:04:16","2017-08-10 05:15:35","2017-08-11 15:36:56","2017-08-14 17:13:10","2017-08-23 02:00:00"
00bc78808b22918a467b2fa4b8ef5d68,ca0aaedb924d47b85407a1130582b836,delivered,"2017-04-24 01:28:23","2017-04-24 01:42:29","2017-04-25 14:00:40","2017-05-02 15:47:08","2017-05-15 02:00:00"
00bca4adac549020c1273714d04d0208,1541ebabf956d17f3afe883790bd7dd3,unavailable,"2017-02-14 15:49:29","2017-02-14 16:03:38",NULL,NULL,"2017-03-13 01:00:00"
00bcee890eba57a9767c7b5ca12d3a1b,3cecfffcfcdbac8b85cf74dfc8a60166,delivered,"2017-07-22 22:51:26","2017-07-22 23:05:07","2017-07-25 21:12:51","2017-07-27 20:34:12","2017-08-21 02:00:00"
00bd2cb7e9076e1ccc9f766fc01a4cfd,45016dcb53fa07cb0c050dc78b2d6f51,delivered,"2018-04-18 12:00:14","2018-04-18 12:15:17","2018-04-24 01:41:49","2018-04-30 23:16:48","2018-05-23 02:00:00"
00bd50cdd31bd22e9081e6e2d5b3577b,1e47b918581b562a9d8d9f85fcb9b1e5,delivered,"2018-01-14 23:31:54","2018-01-15 10:56:33","2018-01-15 20:43:56","2018-01-22 17:03:40","2018-01-30 01:00:00"
00bd8cf08fa3998ea6ad6d16c2165822,03e0ca8ff692a46af071866422dded4c,delivered,"2017-12-01 11:47:44","2017-12-01 12:31:16","2017-12-01 23:15:09","2017-12-05 14:20:43","2017-12-26 01:00:00"
00bdcdda88e6b02977fc6ce3d412c600,45ba03e2c6bbb5dc48131ba32ec3ae5e,delivered,"2018-06-12 11:51:55","2018-06-12 12:21:14","2018-06-12 16:10:00","2018-06-18 20:20:48","2018-07-24 02:00:00"
00bdebefeb760588a3425fad9dfed3d9,c14cec6645dffb638b0cbbf9daf4a557,delivered,"2018-03-08 16:59:34","2018-03-08 18:00:27","2018-03-09 23:16:22","2018-03-14 22:08:39","2018-03-26 02:00:00"
00beb247698c6aae94e3f859d279e2cd,fb6730884fc4466765ef8619cfe90ced,delivered,"2018-05-25 00:21:17","2018-05-26 04:18:43","2018-05-28 17:04:00","2018-05-29 21:11:16","2018-06-11 02:00:00"
00bf1320ffb5fe47a845feca16c0e0b4,1a4dcc966b712214d7c0d25f13fa2deb,delivered,"2017-09-26 14:58:43","2017-09-27 17:49:42","2017-10-17 23:52:13","2017-11-01 15:57:38","2017-10-24 02:00:00"
00c00d5b36157595e21108ba1da2828f,2b27fae969b7d2bc173e466a742e50c6,delivered,"2017-09-11 21:35:48","2017-09-13 05:25:43","2017-09-28 15:11:45","2017-10-04 20:14:24","2017-09-27 02:00:00"
00c2335723b9b74668062e946dc66621,4930dfe106be258618f6907e8ce8795d,delivered,"2017-12-31 02:31:16","2018-01-03 05:28:51","2018-01-03 19:05:49","2018-01-09 21:19:21","2018-01-29 01:00:00"
00c405bd71187154a7846862f585a9d4,1ab52508d3c58d96241850142347b75f,delivered,"2017-10-23 16:59:46","2017-10-23 17:14:13","2017-10-25 15:30:02","2017-10-31 19:47:06","2017-11-17 01:00:00"
00c42b1633c1b2fa4e937bf312466561,36d63113a38882f3f464f8eaa96c4b1c,delivered,"2018-01-13 14:52:54","2018-01-13 15:09:30","2018-01-15 20:32:48","2018-02-08 22:12:51","2018-02-15 01:00:00"
00c47cfa491ef55779ec7557673087fc,7ccd57bc5c4e0f34fcbc9209b2d4bdfa,delivered,"2018-07-23 13:36:26","2018-07-23 16:30:58","2018-07-23 18:06:00","2018-07-25 16:41:26","2018-08-06 02:00:00"
00c47fefb9a49baec12ab3654d7f548e,411373e81bbd24b0356ca1274e9c03fe,delivered,"2017-12-06 01:08:49","2017-12-06 01:18:33","2017-12-06 23:28:59","2018-01-16 22:05:08","2018-01-31 01:00:00"
00c4f17dcb94448f27a2cbaa83f10a4b,92422ec9b02504c4d12eecce874990bf,delivered,"2018-06-08 21:18:56","2018-06-08 22:33:17","2018-06-12 04:41:00","2018-06-12 16:57:44","2018-06-19 02:00:00"
00c62d05602c1ca8164b98746d127fa8,2c64fc3c9f0672a9f2481654a7bf109b,delivered,"2018-06-03 13:10:53","2018-06-05 06:52:02","2018-06-05 12:57:00","2018-06-12 22:15:51","2018-07-12 02:00:00"
00c763284c0056eed753352f5559ff0a,0bbbcba4fb2d97e129f2f2622d82eabc,delivered,"2018-06-01 01:51:24","2018-06-01 02:10:44","2018-06-01 16:42:00","2018-06-13 17:34:39","2018-07-04 02:00:00"
00c81b6675ef9ecaaff5fc1d6720b96c,9bc4a258f344f7de44ca841d25a497fd,delivered,"2017-10-24 19:54:41","2017-10-24 20:14:26","2017-10-25 21:33:10","2017-10-30 16:24:07","2017-11-14 01:00:00"
00c826c901ab01b6f598a8f0c9b56b82,cd46bd8781c25750e96a37a5e32450cc,delivered,"2018-04-20 12:24:13","2018-04-20 12:35:25","2018-04-24 17:55:40","2018-05-02 18:28:42","2018-05-18 02:00:00"
00c842d0ae6462afc1d38fc055b02c75,3eb456ae69430643eb134b74ccc4f261,delivered,"2017-11-08 18:36:48","2017-11-08 19:30:52","2017-11-16 19:42:49","2017-11-21 18:37:51","2017-11-29 01:00:00"
00c8be06a8029e300dabd52c7d4c6ad2,5508ab552ed2d4da9d21e777849034d0,delivered,"2018-02-11 01:36:56","2018-02-11 02:48:42","2018-02-14 19:23:20","2018-02-27 22:08:12","2018-03-09 01:00:00"
00c8bfbb0a1224dcdb0180a544247159,97cba178632e2fed3edec61ce374fb60,delivered,"2018-05-06 23:33:24","2018-05-07 23:32:21","2018-05-08 16:24:00","2018-05-11 14:16:58","2018-05-24 02:00:00"
00c9474e0334f7a4ffc8c3a8bd21a51e,e84d9c0fb40fccf1b0e326e840f6a8ec,delivered,"2018-05-04 21:19:10","2018-05-05 17:50:46","2018-05-09 17:10:00","2018-05-17 00:56:45","2018-05-17 02:00:00"
00c95282163553a982f38481f9488481,e17b2b66a87062574242f1b20ab8b2a1,delivered,"2017-08-09 20:27:49","2017-08-09 20:44:14","2017-08-10 20:58:57","2017-08-17 22:09:41","2017-09-06 02:00:00"
00c9d0257381c7e9ec13b4505f25b2cf,d14c86b99a98e85b5c256c081e3cea03,delivered,"2018-04-18 10:57:18","2018-04-18 11:11:59","2018-04-21 00:58:35","2018-04-28 00:26:41","2018-05-18 02:00:00"
00c9d9e61ed13f5bf2f0344da1aa4775,ed3cfd8b632008c67e448e6cafd0738c,delivered,"2017-02-24 14:13:49","2017-02-24 14:25:10","2017-03-01 11:09:26","2017-03-06 13:45:47","2017-03-17 01:00:00"
00c9f7d4b0e87781465e562dc109f6aa,cea80f9af87104810bd7fa9698f69d29,delivered,"2017-05-21 21:21:32","2017-05-22 21:25:17","2017-05-24 15:28:02","2017-05-31 16:04:41","2017-06-20 02:00:00"
00cb18db3d9c03f8386e7fc70cad2504,e288b145525a2a1b7f73fa9101f3904f,delivered,"2017-07-12 02:06:51","2017-07-12 02:31:56","2017-07-12 19:46:12","2017-07-19 19:39:44","2017-08-03 02:00:00"
00cb9736c0b43d6c1e2fbb2b88e69f6a,d73144ccd5680a3ed460ed34939c036e,delivered,"2018-01-29 11:23:47","2018-01-29 11:39:33","2018-01-29 22:32:49","2018-02-16 20:23:12","2018-03-05 01:00:00"
00ce92d57f4f9a112bdb8a2a283e5f97,9c1e141643cc2c164c2fa7c7140f5317,delivered,"2018-01-30 17:20:19","2018-01-30 17:52:46","2018-02-02 10:15:38","2018-02-07 13:22:05","2018-02-26 01:00:00"
00ceda91cb2ded8570ca73e70571740a,26c6e0c2d9f2ea36acb63a8af98f7a9a,delivered,"2018-02-06 11:46:53","2018-02-06 12:50:49","2018-02-06 22:28:29","2018-02-16 15:34:27","2018-03-06 01:00:00"
00cee8a4dbb042385cbbd84699e78b2e,450a869eb52446baa38f4beeecbc5843,delivered,"2018-07-20 06:13:54","2018-07-20 06:25:10","2018-07-24 16:46:00","2018-07-25 19:21:09","2018-08-01 02:00:00"
00cf2b04c59f0ecaf822bf3f334d5c3b,ff63f83bb3b2dc9a2df626cefbddda8b,delivered,"2018-03-28 11:20:37","2018-03-28 11:30:27","2018-03-30 01:54:40","2018-04-09 21:08:49","2018-04-16 02:00:00"
00cf47526e0f7920b381b2baf4ecf1c7,1563bfe4b8d21ed87a2dd20cb1fae1a7,delivered,"2017-02-09 14:21:46","2017-02-09 14:35:21","2017-02-10 14:27:09","2017-02-16 11:34:15","2017-03-17 01:00:00"
00cfabbe2a93b70beeec4894f86712a8,bf2cd0dfd7ad8b44be636ba1079d6358,delivered,"2017-06-10 09:56:30","2017-06-13 06:50:29","2017-06-14 19:06:10","2017-06-22 17:27:09","2017-07-05 02:00:00"
00d03eb3425f41a599ae2f788e23c07f,457e255722e958032b50ff72dd15a4e0,delivered,"2017-02-17 18:46:42","2017-02-17 19:03:08","2017-02-24 15:16:35","2017-04-09 02:23:16","2017-03-29 02:00:00"
00d0ff2017f9ea13dd7eec7470ca473a,3341e65ccc3a083fcc8775020854154f,delivered,"2018-06-18 13:12:41","2018-06-20 04:55:03","2018-06-22 16:13:00","2018-06-27 16:42:23","2018-07-18 02:00:00"
00d0ffd14774da775ac832ba8520510f,a2f3de2a0a84803cef018776a2e76c9b,canceled,"2017-12-23 23:25:00",NULL,NULL,NULL,"2018-01-19 01:00:00"
00d1289d5125017a90e528b5a7cee91f,ba0ff1667f88b3a0da55d80dff50b0fb,delivered,"2018-03-15 12:11:52","2018-03-15 12:29:14","2018-03-16 23:12:16","2018-06-19 20:42:26","2018-04-06 02:00:00"
00d15ff0236872686e4899ed1ce680ad,8ebb06c13ec14673af1630a22715f4bd,delivered,"2018-08-07 18:33:59","2018-08-09 05:55:11","2018-08-14 17:24:00","2018-08-21 21:04:31","2018-08-30 02:00:00"
00d1e381c0995f0bdb95909fe7434d0b,3fb1b736500b371cd8576c7050fe7256,delivered,"2018-03-24 17:14:47","2018-03-25 18:10:31","2018-03-29 01:18:35","2018-04-02 17:28:35","2018-04-13 02:00:00"
00d2559e61b9a0744a0552c35c5ecccb,d4af02c83608285f0bd9ff891130c980,delivered,"2018-06-11 14:24:48","2018-06-11 15:32:18","2018-06-11 14:05:00","2018-06-18 18:51:52","2018-06-28 02:00:00"
00d29386638bbfd1331a2cd7ab91b5b5,df6e8e7769e4a072c31ca99bf69fab12,delivered,"2017-09-26 19:47:16","2017-09-26 20:06:01","2017-09-29 21:43:57","2017-10-05 01:07:48","2017-10-18 02:00:00"
00d4439957b7fd3f8da4a33a965817fb,150262ecde07c5bc549ca2cc732dcbde,delivered,"2017-04-19 09:47:04","2017-04-19 10:02:02","2017-04-20 11:17:16","2017-05-03 12:43:35","2017-05-11 02:00:00"
00d50baf1bc56a3c59de1810a6b84b0d,430dae64e910e717c1135ff28b67aad2,delivered,"2017-05-23 23:55:24","2017-05-24 00:10:12","2017-06-01 13:55:31","2017-06-28 13:19:37","2017-06-23 02:00:00"
00d5fac7792747fba4b528f23930bebd,83b22908078c379ad87b33bd9034ebc2,delivered,"2018-03-06 12:33:17","2018-03-06 12:55:39","2018-03-08 02:13:43","2018-03-14 21:10:54","2018-03-27 02:00:00"
00d831d5c3ea03b7cd6f883ad799c7e4,7cc995918b7c4560b0f7ec54ef108d83,delivered,"2018-03-12 12:56:58","2018-03-12 13:48:27","2018-03-16 01:08:32","2018-03-17 01:52:32","2018-03-26 02:00:00"
00d85bfe0e28c91b69d0fe1f29255a31,3441b9aa98014569ee95cbff82a03abb,delivered,"2018-05-09 12:52:37","2018-05-11 05:37:28","2018-05-11 16:00:00","2018-05-16 14:08:33","2018-05-30 02:00:00"
00d88c00221ce96a1cfcaca9f2fceb3b,2726ee187e4908c9683ac2a8a0424af1,delivered,"2018-03-07 00:02:01","2018-03-07 00:15:29","2018-03-08 21:50:34","2018-03-28 17:49:01","2018-03-28 02:00:00"
00d8d65b666158b633f96054d31af43b,5e98d1f8f0534c460557d71961a7f10a,delivered,"2017-10-13 21:57:48","2017-10-17 06:24:35","2017-10-18 12:53:25","2017-11-07 21:38:45","2017-11-07 01:00:00"
00d94e8901b75ee0d6ef1f87f947b666,9d797a1a7d8ddb192708608d25197161,delivered,"2017-05-01 16:11:11","2017-05-01 16:25:13","2017-05-03 16:11:32","2017-05-23 07:55:05","2017-06-05 02:00:00"
00d9ac423c9ad6781c0ed04e87666691,64a495213f59f3050ccd2ed250d88dde,delivered,"2017-10-03 13:54:16","2017-10-03 14:07:19","2017-10-03 22:28:19","2017-10-25 01:03:41","2017-11-03 01:00:00"
00daac8efd71674d62356c2a306d1e4c,2b99e152f2351410951c503a2f6a2d7e,unavailable,"2017-11-21 20:20:25","2017-11-21 20:29:26",NULL,NULL,"2017-12-12 01:00:00"
00dc6ad47477b3b62d3c0acbe98a82a4,5dd8298fb952a22f28534bfbda71aa2f,delivered,"2018-02-24 20:41:24","2018-02-24 21:20:25","2018-03-02 18:57:11","2018-03-15 22:42:09","2018-03-27 02:00:00"
00df27e666004db9f14bce766fa5327c,2f9fe192fe03e0b19bbe3ff35f3100c5,delivered,"2017-11-18 12:44:56","2017-11-18 12:55:31","2017-11-20 23:16:49","2017-11-23 22:09:13","2017-12-07 01:00:00"
00dfb074b5c910fbd08e04691c4b712f,a5ced4926d7d8fa71e9be2b007720356,delivered,"2017-06-08 21:43:35","2017-06-08 21:55:19","2017-06-09 17:12:41","2017-06-15 11:03:59","2017-07-10 02:00:00"
00e054d0da011d5016f31011af488f4f,fe43b2f349c9ab46883ce0e02491432c,delivered,"2018-03-11 20:46:58","2018-03-11 21:08:42","2018-04-27 19:50:00","2018-05-08 17:44:31","2018-03-28 02:00:00"
00e0bac9f6306d8269770acf4ee4b027,2fddb001e84993ba7e785f11415bc5cb,delivered,"2018-03-05 00:02:58","2018-03-06 04:49:43","2018-03-08 00:04:25","2018-03-27 03:58:53","2018-03-29 02:00:00"
00e1426d4c79f2e022570012c1ff57ed,a9c38ba869a0a0db70cde7e473a848bf,delivered,"2018-03-22 19:48:36","2018-03-22 20:08:14","2018-03-23 23:10:44","2018-04-05 16:06:32","2018-04-17 02:00:00"
00e1bdb3f1388c8ed222597ee4fa01e7,ddd97c5c66119bd2fe33f8709f77ab7b,delivered,"2017-05-16 00:41:31","2017-05-17 06:10:29","2017-05-17 13:49:48","2017-05-24 07:57:57","2017-06-07 02:00:00"
00e32e413e017e64ff93a9e800b8e1be,9403d354eae44e50158601ecc4be7060,delivered,"2018-04-30 11:14:50","2018-04-30 11:36:03","2018-05-02 13:43:00","2018-05-07 15:33:56","2018-05-23 02:00:00"
00e365f4fc03d1098841af23d05c17a6,491609eeefc72ee67ee5b42e63ba9859,delivered,"2018-08-20 11:40:45","2018-08-20 16:51:17","2018-08-23 19:10:00","2018-08-29 20:56:33","2018-09-10 02:00:00"
00e4050fe32e786290a29c61141e979f,9732d83dd0a2e6aa4a1ff900eca36c81,delivered,"2017-08-12 14:24:41","2017-08-12 14:35:22","2017-08-16 21:03:49","2017-08-24 22:29:57","2017-09-18 02:00:00"
00e5b655df1cc911466758210325c67c,7f2a66ad36459534aeadd9b1985bef2b,delivered,"2017-07-07 16:20:36","2017-07-07 16:43:32","2017-07-12 13:37:44","2017-07-18 20:45:46","2017-07-31 02:00:00"
00e63486fad9d24645c9c84ed77c15fa,d26415dbe622ef8eaf44c3c6e92ce1a7,delivered,"2018-08-14 12:19:40","2018-08-14 12:30:39","2018-08-15 16:00:00","2018-08-20 23:58:50","2018-09-10 02:00:00"
00e6786fee8f476835c151a4d3fa9bf1,7920ebe0de6925c9b6a7900675231e7e,delivered,"2018-03-10 02:01:15","2018-03-10 02:40:21","2018-03-13 19:31:53","2018-03-21 23:21:51","2018-04-05 02:00:00"
00e6bc6b166eb28b4502c1cad4457248,267bfea62bbfc1342ffc898248403bb6,delivered,"2018-07-02 01:18:47","2018-07-02 01:30:07","2018-07-02 16:05:00","2018-07-05 20:27:51","2018-07-30 02:00:00"
00e7aeced1d61792368ec7bf8b967a90,a59a22655d75791a336909c4bd133fbe,delivered,"2017-04-13 04:11:17","2017-04-14 04:50:12","2017-04-19 18:34:52","2017-05-04 20:12:45","2017-05-17 02:00:00"
00e7ee1b050b8499577073aeb2a297a1,06b8999e2fba1a1fbc88172c00ba8bc7,delivered,"2017-05-16 17:05:35","2017-05-16 17:22:12","2017-05-23 12:47:57","2017-05-25 12:35:35","2017-06-05 02:00:00"
00ea33f994bec0bbfda582074083ae12,392569e210fa974c457c69cfdb400d1e,delivered,"2018-06-23 06:04:48","2018-06-23 06:18:43","2018-06-26 16:50:00","2018-06-30 18:51:48","2018-07-16 02:00:00"
00ea690fe8c5eba029a3884243a02352,9d7381a45eebf403b3b830a9742b928b,delivered,"2017-11-25 02:49:52","2017-11-26 21:13:19","2017-12-09 01:13:02","2017-12-18 16:33:12","2017-12-26 01:00:00"
00eb7b95af5ed25aaec66d4ff5295846,e7c5f957b0de4d073c09a91b8bfaa215,delivered,"2018-01-04 15:19:02","2018-01-04 15:30:26","2018-01-05 00:04:10","2018-01-15 12:51:48","2018-02-08 01:00:00"
00ec95a58b63378d4cc06d196cdefdf6,db524d69694d9b945d58f4dad03d914e,delivered,"2017-12-24 15:17:08","2017-12-24 15:28:25","2017-12-26 22:47:45","2018-01-03 17:50:27","2018-01-19 01:00:00"
00ed64bc080d87b4ab7f0c433bc5e98f,3e49d94c6d8ad4a1f5589db832772317,delivered,"2017-05-30 20:18:36","2017-05-31 20:22:47","2017-06-01 15:57:49","2017-06-07 15:50:52","2017-06-22 02:00:00"
00eead1d5a799277ef3d6b387b0bebef,c713fee6f70301b6bf60701902502703,delivered,"2018-08-27 20:45:54","2018-08-27 21:04:07","2018-08-28 16:17:00","2018-08-30 23:31:37","2018-09-06 02:00:00"
00eef7fe9e315a85d1a61a50cccb2494,db19e8cffbc71ab7e1c29a1d6e4935e0,delivered,"2018-02-11 14:18:12","2018-02-11 14:28:18","2018-02-16 21:07:14","2018-02-24 19:45:00","2018-03-07 01:00:00"
00ef7ed06a55243f3e6a9d373a89eb14,30c93f8296b9a02c0eec5de60b94f98c,delivered,"2018-01-12 17:43:52","2018-01-13 18:31:10","2018-01-15 20:23:20","2018-02-15 20:33:02","2018-03-05 01:00:00"
00efb72d8e18533f736e86770705d094,bcda63215770504537bdb7ae298568f6,delivered,"2018-06-04 19:40:52","2018-06-04 19:53:08","2018-06-05 12:15:00","2018-06-13 20:41:10","2018-07-12 02:00:00"
00f1a34f176151c4dcbd802c244e1072,be0d8abce3af32826fcffbd35cb3b73b,delivered,"2018-08-16 17:21:03","2018-08-16 17:35:26","2018-08-17 16:00:00","2018-08-22 15:27:39","2018-08-29 02:00:00"
00f1bb0af030935db1745ee28367ea26,0d8111a81ce6ed7cb969e28a01392f63,delivered,"2018-08-07 01:19:06","2018-08-07 01:35:17","2018-08-10 14:34:00","2018-08-18 16:25:48","2018-08-27 02:00:00"
00f1c7c1542f5f86c3091749d9e939d8,ac99113c54549df0dffec419b6cb19a4,delivered,"2017-12-16 00:25:04","2017-12-19 10:51:42","2017-12-20 21:28:48","2017-12-26 19:14:27","2018-01-15 01:00:00"
00f1cc7439ccb8671133776d1829faf5,5bbefc8139328a291147ac389f226052,delivered,"2017-11-22 23:07:04","2017-11-24 04:12:39","2017-11-29 19:33:48","2017-12-01 21:16:37","2017-12-04 01:00:00"
00f251b943aba645652c7138e4716fee,3d54e262ab34438486bd0eb8bf022c2f,delivered,"2018-08-13 13:18:25","2018-08-13 13:44:26","2018-08-13 16:37:00","2018-08-20 20:36:41","2018-09-03 02:00:00"
00f2a3509bd600bd1a06a48353788d93,37dafcdee86df7843f93d4b4d5325dde,delivered,"2018-02-25 13:08:45","2018-02-25 13:29:23","2018-02-28 16:34:52","2018-03-01 17:58:54","2018-03-26 02:00:00"
00f2c876aa08fbba04199823952e96c1,eb4fea182012be623175b35ee37dfe50,delivered,"2017-04-06 12:21:23","2017-04-07 05:15:32","2017-04-10 14:04:47","2017-04-18 16:10:11","2017-05-09 02:00:00"
00f324f6ec332cd73ef8be4888573662,e067722fcbc90ea29be6932c863fea87,delivered,"2017-06-29 23:47:27","2017-06-30 00:03:39","2017-07-07 20:04:34","2017-07-17 21:57:42","2017-07-25 02:00:00"
00f33ee62c15223679d3550e751c37cd,2c499841f2c353053fd296844c4908f5,delivered,"2017-11-25 17:17:29","2017-11-25 17:32:38","2017-11-30 16:25:13","2017-12-18 19:09:50","2017-12-18 01:00:00"
00f426c7214575822c3cb44ea59ef0f6,f5958334207adf09817b5451cba61651,delivered,"2018-07-13 09:40:22","2018-07-13 10:45:09","2018-07-16 16:08:00","2018-07-25 21:32:10","2018-08-13 02:00:00"
00f57f2ccce2a2e3f393fe8f5e616e0d,c5e16ca2f4093350809b5f66c5cdfd32,delivered,"2018-07-09 00:01:30","2018-07-09 00:15:10","2018-07-11 16:28:00","2018-07-16 17:38:32","2018-07-30 02:00:00"
00f5fbdc777e8198c1ee008122e28ae3,2010587cb06df66a241fa29a40cdf9ab,delivered,"2017-07-29 19:43:24","2017-07-29 19:55:23","2017-07-31 23:23:37","2017-08-10 11:44:00","2017-08-24 02:00:00"
00f621226c6f4e938348f6f3a71fdc62,ea15bb903b8f82b3f8ebdb8a9f305154,delivered,"2018-05-09 16:32:45","2018-05-10 05:49:54","2018-05-10 19:00:00","2018-05-17 20:59:51","2018-06-04 02:00:00"
00f6ac4816d12f49026b09f2aa77d15f,9bb70fa63970b9d88191a90481d551da,delivered,"2018-08-06 19:17:40","2018-08-06 19:30:14","2018-08-07 16:39:00","2018-08-13 18:18:48","2018-08-27 02:00:00"
00f6dbc6195397197ee147ee45607a2c,69a24d8e0de91f88acc612cb7d70dc1b,delivered,"2017-05-01 19:23:57","2017-05-03 13:15:30","2017-05-04 15:46:28","2017-05-17 12:53:02","2017-05-25 02:00:00"
00f7c5b41250e0126ced62d612ff4711,3c5aa62fbe268c0beee7bf98386b421a,delivered,"2018-01-11 11:30:03","2018-01-12 03:35:28","2018-01-16 01:24:47","2018-01-23 21:34:47","2018-02-14 01:00:00"
00f86b368251d739f1896d41469b2b7a,14c152bfbd60c86aa6bc4d4e68a9378e,delivered,"2018-08-18 01:15:06","2018-08-18 01:30:08","2018-08-20 14:33:00","2018-08-28 20:12:12","2018-08-31 02:00:00"
00f8fc0cb9d9b7813f1f54fbd75426f1,5fabfab95333c3c3641f4cd20f86a56e,delivered,"2018-01-22 11:45:15","2018-01-22 15:16:52","2018-01-23 23:19:43","2018-02-02 02:02:38","2018-02-14 01:00:00"
