order_id,created_date,total_paid,state
369428,2017-06-27 10:29:21,1484.72,Completed
369433,2017-06-27 17:39:19,252.97,Completed
369434,2017-06-27 10:36:24,254.98,Completed
369441,2017-06-27 10:48:39,83.98,Completed
369442,2017-06-27 10:55:56,439.0,Completed
369454,2017-06-27 11:09:54,51.98,Completed
369455,2017-06-27 11:11:09,487.99,Completed
369456,2017-06-27 11:14:00,759.9,Completed
369463,2017-06-27 11:35:20,83.98,Completed
369474,2017-06-27 11:51:36,193.98,Completed
369478,2017-06-27 11:59:22,449.0,Completed
369481,2017-06-27 11:58:12,132.98,Completed
369487,2017-06-27 12:09:06,82.96,Completed
369490,2017-06-27 12:17:44,168.97,Completed
369492,2017-06-27 12:43:13,305.98,Completed
369496,2017-06-27 12:22:50,519.0,Completed
369508,2017-06-27 12:43:02,39.98,Completed
369514,2017-06-27 12:59:53,64.97,Completed
369520,2017-06-27 13:01:24,152.58,Completed
369522,2017-06-27 13:00:14,487.99,Completed
369525,2017-06-27 13:07:50,17.98,Completed
369531,2017-06-27 13:18:59,69.98,Completed
369535,2017-06-27 13:21:15,34.98,Completed
369537,2017-06-28 08:57:37,46.98,Completed
369543,2017-06-27 15:02:07,291.18,Completed
369555,2017-06-27 14:10:45,364.97,Completed
369566,2017-06-27 15:07:09,89.98,Completed
369572,2017-06-27 15:28:25,42.99,Completed
369576,2017-06-27 16:31:35,242.18,Completed
369577,2017-06-27 15:54:40,339.98,Completed
369581,2017-06-27 15:59:38,94.98,Completed
369587,2017-06-27 16:26:35,147.98,Completed
369588,2017-06-27 16:19:40,25.98,Completed
369592,2017-06-27 16:28:42,94.98,Completed
369594,2017-06-27 16:45:30,938.0,Completed
369596,2017-06-27 16:41:47,839.99,Completed
369601,2017-06-27 17:17:35,519.0,Completed
369615,2017-06-27 17:27:54,76.98,Completed
369617,2017-06-27 17:37:39,704.99,Completed
369620,2017-06-27 17:50:55,60.98,Completed
369623,2017-06-27 18:15:43,449.99,Completed
369627,2017-06-27 18:25:35,80.98,Completed
369638,2017-06-27 18:45:48,201.99,Completed
369646,2017-06-27 19:11:34,13.98,Completed
369648,2017-06-27 22:36:53,285.99,Completed
369649,2017-06-27 19:23:01,29.98,Completed
369653,2017-06-27 19:37:57,103.98,Completed
369654,2017-06-27 19:41:52,145.98,Completed
369664,2017-06-27 20:18:37,72.94,Completed
369669,2017-11-24 11:41:59,158.99,Completed
369670,2017-06-27 20:26:03,114.98,Completed
369672,2017-06-27 20:31:39,96.98,Completed
369678,2017-06-27 22:21:03,234.97,Completed
369681,2017-06-27 21:03:44,140.97,Completed
369683,2017-06-28 12:06:53,761.7,Completed
369686,2017-07-25 20:14:43,448.83,Completed
369690,2017-06-27 21:59:03,399.0,Completed
369692,2017-06-27 22:02:01,81.98,Completed
369700,2017-06-28 17:50:29,137.97,Completed
369703,2017-06-28 00:11:52,46.98,Completed
369705,2017-07-10 18:21:37,448.99,Completed
369706,2017-06-27 23:33:15,441.23,Completed
369707,2017-06-27 22:46:40,106.98,Completed
369732,2017-06-28 00:13:31,38.97,Completed
369733,2017-06-28 12:53:21,26.98,Completed
369750,2017-06-28 00:50:57,37.97,Completed
369751,2017-06-28 00:45:21,112.98,Completed
369755,2017-06-28 01:00:42,125.98,Completed
369756,2017-06-28 04:53:51,129.47,Completed
369758,2017-06-28 01:20:23,409.0,Completed
369778,2017-06-28 04:57:24,528.95,Completed
369779,2017-06-28 05:54:52,26.98,Completed
369785,2017-06-28 07:29:01,268.94,Completed
369791,2017-06-28 08:08:26,100.98,Completed
369792,2017-06-28 08:17:14,46.97,Completed
369793,2017-06-28 11:58:26,109.98,Completed
369803,2017-06-28 09:17:00,23.98,Completed
369817,2017-06-28 10:12:55,364.97,Completed
369818,2017-06-28 09:50:48,61.98,Completed
369826,2017-06-28 10:12:33,579.98,Completed
369828,2017-06-28 10:19:47,24.98,Completed
369834,2017-06-29 15:56:59,559.99,Completed
369841,2017-06-28 10:48:44,204.98,Completed
369845,2017-06-28 10:49:57,32.98,Completed
369852,2017-06-28 11:03:40,277.96,Completed
369860,2017-06-29 17:23:47,73.47,Completed
369866,2017-06-28 11:34:32,341.97,Completed
369867,2017-06-28 11:37:00,155.99,Completed
369869,2017-06-28 14:56:05,40.98,Completed
369875,2017-06-28 11:53:18,196.98,Completed
369883,2017-06-28 12:10:09,94.97,Completed
369885,2017-06-28 12:41:35,79.08,Completed
369888,2017-06-28 12:20:53,196.98,Completed
369890,2017-06-28 12:54:16,54.98,Completed
369894,2017-06-28 12:29:02,99.98,Completed
369896,2017-06-28 12:33:11,343.98,Completed
369899,2017-07-23 23:51:53,201.96,Completed
369911,2017-06-28 12:41:48,166.98,Completed
369924,2017-06-28 13:11:42,71.98,Completed
369925,2017-06-28 21:37:40,21.97,Completed
369929,2017-06-28 13:20:37,1379.94,Completed
369934,2017-06-28 13:55:30,37.98,Completed
369935,2017-06-28 13:42:08,74.98,Completed
369938,2017-06-28 13:50:37,20.97,Completed
369940,2017-06-28 13:58:12,205.99,Completed
369943,2017-06-28 13:58:36,66.99,Completed
369944,2017-06-28 13:55:54,219.98,Completed
369946,2017-06-28 13:57:26,181.99,Completed
369951,2017-06-28 14:21:02,154.98,Completed
369965,2017-06-28 14:46:48,155.99,Completed
369966,2017-06-29 11:17:33,21.98,Completed
369971,2017-06-28 15:11:49,377.98,Completed
369977,2017-06-28 15:37:08,224.99,Completed
369980,2017-06-28 16:13:42,469.99,Completed
369981,2017-06-28 15:47:28,157.98,Completed
369982,2017-06-28 15:51:09,145.98,Completed
369983,2017-06-28 15:54:55,32.98,Completed
369984,2017-06-28 16:53:07,21.98,Completed
369995,2017-06-28 16:06:57,33.89,Completed
370000,2017-06-28 16:50:57,57.98,Completed
370007,2017-06-28 16:59:03,66.97,Completed
370008,2017-06-28 18:07:49,56.97,Completed
370027,2017-06-28 17:45:50,34.98,Completed
370033,2017-06-28 18:57:58,284.0,Completed
370035,2017-06-28 17:58:28,984.99,Completed
370036,2017-06-28 18:04:52,649.0,Completed
370045,2017-07-05 15:15:14,38.97,Completed
370046,2017-06-28 18:33:21,23.98,Completed
370048,2017-06-28 18:49:20,294.98,Completed
370051,2017-06-28 18:52:46,149.0,Completed
370053,2017-06-28 18:53:04,222.98,Completed
370057,2017-06-28 18:52:24,31.98,Completed
370060,2017-06-28 19:14:37,44.98,Completed
370065,2017-06-28 19:29:09,138.18,Completed
370073,2017-06-28 19:33:13,14.98,Completed
370075,2017-06-28 19:31:04,276.98,Completed
370079,2017-06-28 19:42:30,49.98,Completed
370084,2017-06-28 19:54:16,146.95,Completed
370085,2017-06-28 19:55:33,363.97,Completed
370094,2017-06-28 22:26:18,84.97,Completed
370099,2017-06-28 21:13:37,47.98,Completed
370102,2017-06-28 21:14:58,499.88,Completed
370106,2017-06-28 21:27:23,157.98,Completed
370112,2017-06-28 22:08:55,71.98,Completed
370113,2017-06-28 22:14:22,57.97,Completed
370127,2017-06-29 21:54:24,149.0,Completed
370130,2017-06-28 23:23:28,23.98,Completed
370139,2017-06-28 23:42:57,49.98,Completed
370145,2017-06-28 23:53:57,20.97,Completed
370147,2017-12-20 22:35:47,31.99,Completed
370149,2017-06-29 00:01:30,62.98,Completed
370150,2017-06-29 00:04:09,47.98,Completed
370156,2017-06-30 09:16:19,78.95,Completed
370159,2017-06-29 00:37:36,66.98,Completed
370161,2017-06-29 00:43:27,20.98,Completed
370168,2017-06-29 00:58:32,76.98,Completed
370172,2017-06-29 01:16:25,439.0,Completed
370190,2017-06-29 09:18:38,142.95,Completed
370191,2017-06-29 05:24:55,44.99,Completed
370198,2017-06-29 07:58:06,79.99,Completed
370200,2017-06-29 08:21:36,409.0,Completed
370205,2017-06-30 12:52:29,277.97,Completed
370208,2017-06-29 15:06:42,187.97,Completed
370210,2017-06-29 08:49:51,28.98,Completed
370216,2017-06-29 12:15:57,156.99,Completed
370220,2017-06-29 12:41:27,56.88,Completed
370228,2017-06-29 09:47:53,69.98,Completed
370230,2017-06-29 09:50:39,306.93,Completed
370231,2017-07-03 12:03:59,49.98,Completed
370237,2017-06-29 10:17:12,799.92,Completed
370239,2017-06-29 10:37:43,61.99,Completed
370241,2017-06-29 10:36:21,204.95,Completed
370251,2017-06-30 10:48:27,55.98,Completed
370254,2017-06-29 10:38:55,186.98,Completed
370258,2017-06-29 11:06:15,134.97,Completed
370260,2017-06-29 11:06:27,69.98,Completed
370263,2017-06-29 11:13:08,182.98,Completed
370266,2017-06-29 11:47:36,100.98,Completed
370279,2017-06-29 11:43:33,78.98,Completed
370280,2017-06-29 11:45:07,12.98,Completed
370281,2018-01-31 11:40:54,218.57,Completed
370286,2017-06-30 17:25:05,46.98,Completed
370288,2017-06-29 12:35:18,241.77,Completed
370291,2017-06-29 15:16:22,333.98,Completed
370292,2017-06-29 12:22:18,69.98,Completed
370296,2017-06-29 12:25:38,24.98,Completed
370308,2017-06-29 12:55:37,81.98,Completed
370312,2017-06-29 12:52:38,86.98,Completed
370319,2017-06-29 13:09:42,39.98,Completed
370320,2017-06-29 13:08:44,41.98,Completed
370322,2017-06-29 13:08:42,168.98,Completed
370334,2017-06-29 23:45:20,123.97,Completed
370335,2017-06-29 13:41:05,252.98,Completed
370340,2017-06-29 13:52:33,829.0,Completed
370344,2017-06-29 14:09:28,36.98,Completed
370346,2017-06-29 17:34:19,76.99,Completed
370347,2017-06-29 14:08:31,12.83,Completed
370349,2017-06-29 14:11:32,28.98,Completed
370353,2017-06-29 14:28:49,763.99,Completed
370354,2017-06-29 14:30:14,295.95,Completed
370356,2017-06-29 15:00:09,167.98,Completed
370357,2017-06-29 14:34:37,62.98,Completed
370361,2017-06-29 15:19:53,190.88,Completed
370363,2017-06-29 15:17:53,91.98,Completed
370366,2017-06-29 16:01:21,345.99,Completed
370370,2017-06-29 16:35:22,158.97,Completed
370378,2017-06-29 16:27:32,162.95,Completed
370380,2017-06-29 16:28:20,998.0,Completed
370391,2017-06-29 16:47:36,63.98,Completed
370399,2017-06-29 21:42:07,29.98,Completed
370405,2017-06-29 17:44:51,41.98,Completed
370406,2017-06-29 17:54:26,106.98,Completed
370412,2017-06-29 18:41:18,347.97,Completed
370413,2017-06-29 18:02:52,18.98,Completed
370420,2017-06-30 02:14:30,96.97,Completed
370421,2017-06-29 18:12:28,171.79,Completed
370442,2017-06-30 19:34:25,73.97,Completed
370444,2017-06-29 19:16:21,83.98,Completed
370454,2017-06-29 20:17:23,176.98,Completed
370455,2017-06-29 20:09:27,419.96,Completed
370462,2017-06-29 20:30:33,404.99,Completed
370467,2017-06-29 21:07:46,106.98,Completed
370469,2017-06-30 06:58:58,125.98,Completed
370478,2017-06-30 10:47:37,86.48,Completed
370483,2017-07-05 19:28:19,48.98,Completed
370484,2017-06-29 22:25:21,113.98,Completed
370488,2017-06-29 22:46:30,42.48,Completed
370492,2017-06-29 23:12:16,117.96,Completed
370494,2017-06-29 23:01:08,292.99,Completed
370503,2017-07-03 22:56:48,96.96,Completed
370526,2017-06-30 01:00:59,28.97,Completed
370527,2017-06-30 01:36:55,33.98,Completed
370528,2017-06-30 01:07:18,19.98,Completed
370533,2017-06-30 01:28:54,40.98,Completed
370537,2017-06-30 02:07:19,44.98,Completed
370547,2017-06-30 07:49:07,203.99,Completed
370554,2017-06-30 08:24:27,29.88,Completed
370563,2017-06-30 11:54:11,119.98,Completed
370576,2017-10-31 11:29:27,56.0,Completed
370579,2017-06-30 10:53:30,91.98,Completed
370580,2017-06-30 10:08:25,188.95,Completed
370602,2017-06-30 11:34:00,49.98,Completed
370603,2017-06-30 11:24:57,88.98,Completed
370604,2017-06-30 11:17:03,78.98,Completed
370605,2017-06-30 11:20:13,15.49,Completed
370623,2017-06-30 11:49:29,33.98,Completed
370625,2017-06-30 11:41:19,71.98,Completed
370627,2017-06-30 11:40:36,16.98,Completed
370632,2017-06-30 11:40:55,23.98,Completed
370634,2017-06-30 11:42:00,184.38,Completed
370636,2017-06-30 11:42:50,234.98,Completed
370637,2017-06-30 11:49:58,124.43,Completed
370641,2017-06-30 11:40:20,76.56,Completed
370642,2017-06-30 12:22:53,142.39,Completed
370643,2017-06-30 15:46:37,86.97,Completed
370644,2017-07-31 10:42:06,216.98,Completed
370650,2017-06-30 11:56:11,33.97,Completed
370657,2017-06-30 11:46:04,34.98,Completed
370662,2017-06-30 12:00:18,63.96,Completed
370670,2017-06-30 11:56:32,399.0,Completed
370672,2017-06-30 12:00:01,39.98,Completed
370684,2017-06-30 12:31:44,101.98,Completed
370687,2017-07-16 23:52:18,648.0,Completed
370689,2017-07-01 23:33:47,206.98,Completed
370690,2017-08-07 11:17:00,183.99,Completed
370693,2017-06-30 14:23:57,150.97,Completed
370697,2017-07-05 15:54:18,1058.0,Completed
370698,2017-06-30 12:05:49,19.97,Completed
370701,2017-06-30 19:38:25,319.92,Completed
370705,2017-07-03 20:17:43,44.97,Completed
370729,2017-07-31 10:27:39,35.98,Completed
370737,2017-06-30 12:47:04,81.98,Completed
370749,2017-06-30 12:55:01,459.99,Completed
370763,2017-07-04 10:13:10,39.98,Completed
370764,2017-06-30 16:28:43,798.0,Completed
370779,2017-06-30 19:20:50,243.81,Completed
370783,2017-07-03 09:34:55,463.99,Completed
370803,2017-06-30 13:51:56,19.98,Completed
370814,2017-06-30 14:02:06,461.97,Completed
370817,2017-06-30 14:07:49,36.98,Completed
370842,2017-06-30 17:19:42,68.98,Completed
370843,2017-07-01 14:40:40,18.97,Completed
370855,2017-06-30 15:01:50,233.97,Completed
370881,2017-07-07 09:29:02,40.98,Completed
370885,2017-07-01 18:52:11,43.98,Completed
370897,2017-07-04 15:04:24,68.98,Completed
370899,2017-06-30 16:22:29,19.98,Completed
370905,2017-07-02 19:41:59,106.97,Completed
370910,2017-06-30 17:01:48,184.98,Completed
370915,2017-06-30 17:11:35,44.98,Completed
370919,2017-07-05 17:45:11,44.98,Completed
370920,2017-06-30 17:17:19,75.98,Completed
370924,2017-06-30 19:16:52,64.98,Completed
370932,2018-01-26 10:54:07,69.98,Completed
370940,2017-06-30 18:13:07,64.98,Completed
370941,2017-06-30 18:10:03,455.0,Completed
370942,2017-06-30 18:09:19,377.99,Completed
370943,2017-06-30 18:15:27,63.98,Completed
370944,2017-06-30 18:25:02,33.97,Completed
370946,2017-07-02 21:35:23,90.95,Completed
370952,2017-08-27 23:01:20,210.77,Completed
370954,2017-06-30 18:37:09,185.38,Completed
370965,2017-07-01 13:31:34,63.93,Completed
370969,2017-06-30 19:46:20,499.0,Completed
370975,2017-06-30 19:33:31,22.97,Completed
370976,2017-07-03 18:37:07,101.98,Completed
370978,2017-07-01 21:07:50,46.98,Completed
370985,2017-06-30 20:14:47,399.0,Completed
370986,2017-06-30 20:12:09,86.97,Completed
370992,2017-06-30 20:36:57,77.97,Completed
370997,2017-06-30 20:35:23,56.48,Completed
370998,2017-06-30 20:48:41,96.97,Completed
371001,2017-06-30 21:38:46,129.98,Completed
371005,2017-06-30 20:58:41,174.97,Completed
371028,2017-06-30 22:41:24,64.98,Completed
371032,2017-06-30 22:41:27,83.98,Completed
371036,2017-06-30 22:41:48,34.98,Completed
371042,2017-06-30 23:19:56,296.98,Completed
371052,2017-07-01 00:40:24,1236.0,Completed
371062,2017-07-01 02:25:21,55.97,Completed
371066,2017-07-02 22:58:02,38.97,Completed
371068,2017-07-01 01:38:25,146.98,Completed
371080,2017-07-01 12:23:45,53.97,Completed
371089,2017-07-01 04:49:13,31.98,Completed
371105,2017-11-19 14:08:04,60.98,Completed
371118,2017-07-01 09:43:49,38.98,Completed
371119,2017-07-01 09:19:52,899.99,Completed
371125,2017-07-01 09:45:30,81.98,Completed
371133,2017-07-01 10:50:26,303.97,Completed
371141,2017-07-01 10:33:49,74.97,Completed
371142,2017-07-01 13:20:56,80.98,Completed
371149,2017-07-01 10:55:18,18.98,Completed
371150,2017-07-01 10:58:58,64.98,Completed
371170,2017-07-05 08:52:04,51.94,Completed
371174,2017-07-01 12:04:01,76.98,Completed
371175,2017-07-01 12:04:44,77.85,Completed
371177,2017-07-01 12:08:58,91.98,Completed
371180,2017-07-01 12:20:41,197.98,Completed
371189,2017-07-01 12:45:02,24.98,Completed
371193,2017-07-01 13:05:39,104.98,Completed
371197,2017-07-01 13:18:47,155.98,Completed
371212,2017-07-01 13:55:54,294.98,Completed
371214,2017-07-01 14:39:18,54.48,Completed
371219,2017-07-01 14:26:44,94.97,Completed
371221,2017-07-01 15:09:00,150.98,Completed
371226,2017-07-01 15:10:21,29.98,Completed
371232,2017-07-01 15:01:33,705.0,Completed
371237,2017-07-01 15:10:11,77.85,Completed
371248,2017-07-01 15:40:26,136.98,Completed
371252,2017-07-01 15:56:50,36.97,Completed
371254,2017-07-03 10:42:31,160.98,Completed
371259,2017-07-03 19:14:46,179.97,Completed
371263,2017-07-01 18:02:00,176.95,Completed
371264,2017-07-01 16:24:41,109.99,Completed
371267,2017-07-01 16:46:13,59.99,Completed
371272,2017-07-01 17:46:34,63.98,Completed
371278,2017-07-01 17:38:57,57.98,Completed
371279,2017-07-01 17:39:03,44.98,Completed
371280,2017-07-01 17:58:00,69.98,Completed
371283,2017-07-01 17:49:27,182.98,Completed
371290,2017-07-01 18:17:33,21.97,Completed
371291,2017-07-01 18:23:19,24.46,Completed
371293,2017-07-01 18:36:42,94.96,Completed
371297,2017-07-01 18:45:03,17.98,Completed
371302,2017-07-03 00:02:38,18.98,Completed
371304,2017-07-01 19:14:53,399.0,Completed
371306,2017-07-01 19:27:27,54.99,Completed
371309,2017-07-01 19:39:16,231.93,Completed
371311,2017-07-01 19:48:23,68.98,Completed
371313,2017-07-01 20:02:51,99.96,Completed
371315,2017-09-03 19:22:01,411.49,Completed
371318,2017-07-01 20:55:58,55.98,Completed
371321,2017-07-01 20:50:28,147.98,Completed
371323,2017-07-02 10:30:33,66.97,Completed
371327,2017-07-01 20:46:34,83.98,Completed
371330,2017-07-02 14:49:45,111.97,Completed
371331,2017-07-04 10:05:33,239.97,Completed
371342,2017-07-01 21:45:46,798.0,Completed
371344,2017-07-01 22:11:25,22.97,Completed
371346,2017-07-01 22:16:24,123.98,Completed
371351,2017-07-02 19:21:54,94.99,Completed
371373,2017-07-02 22:42:16,468.96,Completed
371376,2017-07-02 01:35:48,346.97,Completed
371378,2017-07-02 01:35:19,1978.0,Completed
371381,2017-07-02 02:11:00,69.98,Completed
371403,2017-07-02 09:01:38,756.72,Completed
371416,2017-07-04 11:04:22,288.48,Completed
371424,2017-07-05 16:02:34,77.97,Completed
371437,2017-07-02 11:11:33,176.98,Completed
371439,2017-07-02 11:09:10,19.48,Completed
371448,2017-07-02 12:09:17,103.97,Completed
371449,2017-07-05 12:08:22,296.98,Completed
371454,2017-07-02 12:04:29,68.98,Completed
371457,2017-07-02 15:14:00,63.98,Completed
371462,2017-07-02 12:40:09,729.0,Completed
371466,2017-07-02 12:59:37,102.97,Completed
371477,2017-07-02 13:21:11,94.98,Completed
371478,2017-07-08 16:18:47,130.97,Completed
371483,2017-07-02 13:33:15,144.98,Completed
371487,2017-07-02 14:27:37,19.98,Completed
371489,2017-07-02 13:49:36,201.98,Completed
371502,2017-07-02 14:38:22,60.99,Completed
371504,2017-07-02 15:41:14,89.97,Completed
371505,2017-07-02 14:52:57,164.97,Completed
371512,2017-07-02 15:28:26,56.98,Completed
371514,2017-07-02 15:27:53,26.98,Completed
371527,2017-07-02 16:20:41,151.98,Completed
371531,2017-07-03 12:22:53,561.99,Completed
371543,2017-07-02 17:49:10,46.97,Completed
371558,2017-07-03 16:36:31,459.98,Completed
371559,2017-07-02 21:17:15,66.98,Completed
371576,2017-07-02 19:53:00,77.97,Completed
371577,2017-07-02 19:38:51,114.98,Completed
371578,2017-07-02 19:38:27,80.98,Completed
371579,2017-07-02 19:55:32,28.97,Completed
371580,2017-07-06 16:46:19,184.98,Completed
371582,2017-07-02 20:23:42,31.98,Completed
371586,2017-07-02 20:44:04,10.98,Completed
371587,2017-07-02 20:41:34,293.98,Completed
371598,2017-07-02 21:26:33,84.98,Completed
371623,2017-07-02 23:43:30,29.98,Completed
371627,2017-07-02 23:56:13,283.98,Completed
371643,2017-07-03 17:31:31,123.96,Completed
371650,2017-07-03 00:28:40,157.97,Completed
371661,2017-07-03 01:08:39,67.99,Completed
371666,2017-10-18 00:20:17,140.56,Completed
371668,2017-07-03 02:02:22,102.98,Completed
371680,2017-07-03 18:00:33,87.98,Completed
371682,2017-07-03 03:58:27,80.98,Completed
371697,2017-07-03 07:50:43,54.48,Completed
371700,2017-07-06 11:13:36,459.99,Completed
371705,2017-07-06 21:11:24,50.97,Completed
371706,2017-07-03 10:47:00,39.98,Completed
371713,2017-07-03 09:39:08,79.98,Completed
371715,2017-07-03 09:56:02,455.0,Completed
371718,2017-07-03 09:51:14,43.98,Completed
371719,2017-07-03 10:00:29,462.99,Completed
371723,2017-07-03 10:05:38,199.98,Completed
371737,2017-07-03 10:36:47,57.98,Completed
371741,2017-07-04 19:30:22,125.94,Completed
371743,2017-07-03 11:01:45,439.99,Completed
371744,2017-07-03 10:53:40,24.98,Completed
371759,2017-07-03 11:21:08,24.98,Completed
371763,2017-07-03 11:30:30,54.98,Completed
371765,2017-07-03 11:23:34,739.98,Completed
371774,2017-07-03 11:49:47,52.98,Completed
371775,2017-07-03 11:51:23,30.97,Completed
371782,2017-07-03 12:10:11,127.46,Completed
371790,2017-07-06 18:41:26,359.0,Completed
371796,2017-07-03 12:19:04,184.98,Completed
371803,2017-07-03 12:25:23,56.97,Completed
371806,2017-07-03 15:11:15,60.99,Completed
371814,2017-07-03 12:32:38,59.99,Completed
371818,2017-07-04 16:18:13,295.99,Completed
371819,2017-07-03 12:33:05,698.0,Completed
371830,2017-07-03 12:36:11,1387.96,Completed
371834,2017-07-03 12:42:56,39.98,Completed
371835,2017-07-03 13:02:21,203.99,Completed
371839,2017-07-03 12:39:02,826.0,Completed
371849,2017-07-03 12:46:00,68.98,Completed
371853,2017-07-03 12:49:38,479.0,Completed
371861,2017-07-03 13:24:36,769.0,Completed
371863,2017-07-03 12:54:14,110.98,Completed
371881,2017-07-03 17:26:05,682.99,Completed
371882,2017-07-07 09:20:26,42.98,Completed
371887,2017-07-03 13:04:29,114.98,Completed
371891,2017-07-03 16:29:31,261.99,Completed
371892,2017-07-03 13:22:57,109.98,Completed
371900,2017-07-03 13:17:41,959.0,Completed
371901,2017-07-03 13:16:44,244.95,Completed
371902,2017-07-03 13:23:51,59.99,Completed
371903,2017-07-03 13:20:44,368.0,Completed
371904,2017-07-03 13:21:22,116.97,Completed
371911,2017-07-03 13:35:47,93.96,Completed
371918,2017-07-03 13:48:53,22.98,Completed
371925,2017-07-03 13:45:27,59.99,Completed
371933,2017-07-03 14:18:36,265.99,Completed
371934,2017-07-04 16:45:01,117.98,Completed
371937,2017-07-03 15:30:59,473.98,Completed
371938,2017-07-03 14:12:37,59.99,Completed
371940,2017-07-03 14:26:58,250.99,Completed
371941,2017-07-03 14:15:39,46.97,Completed
371954,2017-07-03 16:04:05,124.99,Completed
371963,2017-07-03 15:42:35,149.0,Completed
371968,2017-07-03 15:02:27,44.98,Completed
371969,2017-07-03 14:57:19,754.99,Completed
371971,2017-07-03 14:58:06,810.0,Completed
371976,2017-07-03 15:07:26,168.98,Completed
371990,2017-07-03 16:20:05,471.99,Completed
371992,2017-07-03 15:44:32,160.98,Completed
371994,2017-07-03 15:37:53,151.98,Completed
372000,2017-07-03 15:45:51,62.99,Completed
372004,2017-07-14 14:01:00,389.0,Completed
372014,2017-07-03 17:13:46,29.98,Completed
372017,2017-07-03 17:09:25,139.97,Completed
372026,2017-07-03 16:26:39,39.98,Completed
372032,2017-07-03 16:54:01,499.95,Completed
372041,2017-07-03 23:47:57,32.97,Completed
372042,2017-07-03 16:56:15,293.98,Completed
372049,2017-07-03 17:10:29,26.98,Completed
372050,2017-07-03 17:29:12,535.99,Completed
372053,2017-07-03 17:10:45,96.47,Completed
372063,2017-07-03 17:22:53,345.98,Completed
372065,2017-07-03 19:01:41,144.24,Completed
372069,2017-07-03 17:28:11,96.98,Completed
372072,2017-07-03 17:39:43,54.96,Completed
372074,2017-07-05 07:32:29,195.98,Completed
372078,2017-07-03 19:35:29,131.97,Completed
372093,2017-07-03 18:06:40,68.97,Completed
372099,2017-07-03 18:07:02,56.98,Completed
372109,2017-07-03 18:19:51,69.98,Completed
372112,2017-07-03 18:26:16,56.98,Completed
372122,2017-07-03 18:53:10,96.97,Completed
372125,2017-07-03 19:26:51,397.96,Completed
372130,2017-07-03 18:54:42,145.98,Completed
372133,2017-07-03 18:50:03,98.98,Completed
372143,2017-07-03 19:12:12,66.99,Completed
372151,2017-07-03 19:27:55,375.99,Completed
372155,2017-07-03 19:41:14,84.98,Completed
372158,2017-07-03 19:32:45,225.98,Completed
372160,2017-07-03 20:19:59,33.98,Completed
372161,2017-07-03 19:42:18,2687.0,Completed
372163,2017-07-03 19:42:45,45.98,Completed
372168,2017-07-03 19:55:19,34.98,Completed
372179,2017-07-03 20:24:06,194.98,Completed
372181,2017-07-03 21:57:15,974.0,Completed
372183,2017-07-03 20:37:39,469.0,Completed
372199,2017-07-03 21:08:16,18.98,Completed
372226,2017-07-03 22:26:25,56.97,Completed
372229,2017-07-03 22:40:31,179.99,Completed
372231,2017-07-03 22:21:47,795.0,Completed
372247,2017-07-03 23:07:52,111.97,Completed
372257,2017-07-31 15:46:58,546.99,Completed
372261,2017-07-03 23:34:57,56.48,Completed
372268,2017-07-03 23:38:45,210.98,Completed
372269,2017-07-03 23:43:45,28.98,Completed
372270,2017-07-03 23:55:36,8.48,Completed
372271,2017-07-07 00:51:07,74.97,Completed
372275,2017-07-04 12:36:57,96.98,Completed
372278,2017-07-04 00:03:33,42.98,Completed
372287,2017-07-05 14:32:36,455.0,Completed
372295,2017-07-04 02:30:33,629.99,Completed
372300,2017-07-04 05:59:53,486.99,Completed
372302,2017-07-04 06:31:17,286.98,Completed
372310,2017-07-04 08:17:22,779.0,Completed
372311,2017-07-04 09:39:05,381.49,Completed
372313,2017-07-04 08:43:26,14.98,Completed
372328,2017-07-04 10:22:29,44.97,Completed
372336,2017-07-04 09:37:35,64.98,Completed
372337,2017-07-04 09:37:00,469.0,Completed
372340,2017-07-04 09:38:31,296.98,Completed
372344,2017-07-04 09:50:14,365.99,Completed
372345,2017-07-04 09:40:09,359.0,Completed
372349,2017-07-04 09:48:46,250.99,Completed
372353,2017-07-04 10:02:48,55.98,Completed
372355,2017-07-07 12:52:09,39.98,Completed
372357,2017-07-04 10:08:55,23.98,Completed
372358,2017-07-04 15:57:51,455.0,Completed
372361,2017-07-04 10:14:44,83.98,Completed
372364,2017-07-04 10:25:07,383.98,Completed
372368,2017-07-04 10:27:46,401.98,Completed
372370,2017-07-04 10:32:36,56.98,Completed
372374,2017-07-04 10:54:27,293.98,Completed
372375,2017-07-04 11:31:12,34.98,Completed
372381,2017-07-04 11:06:22,44.98,Completed
372388,2017-07-04 11:15:11,153.87,Completed
372402,2017-07-04 11:32:30,95.98,Completed
372419,2017-07-04 12:03:16,359.0,Completed
372420,2017-07-04 12:00:22,106.98,Completed
372426,2017-07-04 12:05:21,11.98,Completed
372441,2017-07-04 12:34:03,414.98,Completed
372453,2017-07-04 12:58:24,24.98,Completed
372466,2017-07-04 13:15:25,49.98,Completed
372473,2017-07-04 13:19:49,699.0,Completed
372477,2017-07-04 13:32:51,10.98,Completed
372479,2017-07-04 13:32:45,101.98,Completed
372495,2017-07-04 16:29:49,515.95,Completed
372504,2017-07-04 14:57:08,659.0,Completed
372506,2017-07-04 15:05:36,163.78,Completed
372512,2017-07-04 15:14:30,77.98,Completed
372516,2017-07-10 11:19:25,148.49,Completed
372523,2017-07-04 15:30:14,83.99,Completed
